"stop_id","stop_name","stop_desc","stop_lat","stop_lon"
500005016,"Av. Nsa. Sra. Do Ó, 53","Ref.: R Pirenopolis/ Av Professor Celestino Bourroul",-23.504086,-46.673091
500005017,"Av. Nsa. Sra. Do Ó","Ref.: R Pirenopolis/ R Mateus Mascarenhas",-23.503910,-46.673563
500005018,"Av. Nsa. Sra. Do Ó, 149","Ref.: R Pirenopolis/ R Mateus Mascarenhas",-23.503972,-46.673953
500005019,"R. Isabel De Siqueira Barros","Ref.: Av Nossa Senhora Do O/ R Jose Fiuza Guimaraes",-23.503913,-46.677722
500005020,"R. Isabel De Siqueira Barros","Ref.: Av Nossa Senhora Do O/ R Jose Fiuza Guimaraes",-23.503833,-46.677642
500005021,"R. Isabel De Siqueira Barros","Ref.: R Jose Fiuza Guimaraes/ R Francisco Rodrigues Nunes",-23.505806,-46.677757
500005022,"R. Isabel De Siqueira Barros","Ref.: R Jose Fiuza Guimaraes/ R Francisco Rodrigues Nunes",-23.505870,-46.677848
500005023,"Av. Nsa. Sra. Do Ó","Ref.: R Jose Papaterra Limongi/ R Isabel De Siqueira Barros",-23.503675,-46.678017
500005024,"Av. Nsa. Sra. Do Ó","Ref.: R Jose Papaterra Limongi/ R Isabel De Siqueira Barros",-23.503586,-46.678213
500005025,"Av. Nsa. Sra. Do Ó","Ref.: R Eulalio Da Costa Carvalho/ R Mateus Mascarenhas",-23.503749,-46.676013
500005026,"Av. Nsa. Sra. Do Ó","Ref.: R Mateus Mascarenhas/ R Pirenopolis",-23.503696,-46.675336
500005027,"Av. Dep. Emílio Carlos, 119","Ref.: R Roque De Morais/ Pc Francisco D Auria",-23.503347,-46.672343
500005028,"R. Carolina Soares, 50","Ref.: Av Deputado Emilio Carlos/ R Rocha Lima",-23.502677,-46.672067
500005029,"R. Rocha Lima, 35","Ref.: R Rocha Lima/ R Coronel Joaquim De Freitas",-23.501735,-46.671120
500005030,"R. Carolina Soares","Ref.: R Carolina Soares/ R Coronel Joaquim De Freitas",-23.501306,-46.670995
500005031,"R. Madalena Madureira, 252","Ref.: R Joao Serrano/ R Rocha Lima",-23.502419,-46.669613
500005032,"R. Madalena Madureira, 212","Ref.: R Joao Serrano/ R General Tasso Fragoso",-23.502681,-46.669375
500005033,"R. Carolina Soares, 516","Ref.: R Lagoa Azul/ R Rocha Lima",-23.500168,-46.668725
500005034,"R. Carolina Soares, 570","Ref.: R Lagoa Azul/ R Diogo De Oliveira",-23.499817,-46.668280
500005035,"R. Carolina Soares, 684","Ref.: R Antonio Estigarribia/ R Diogo De Oliveira",-23.498905,-46.667332
500005036,"R. Carolina Soares, 785","Ref.: Tr Belo Campo/ R Antonio Estigarribia",-23.498214,-46.667312
500005037,"R. Carolina Soares, 986","Ref.: R Leonor Barbosa Rodrigues/ R Alcides Alves",-23.496301,-46.666926
500005038,"R. Carolina Soares, 989","Ref.: R Alcides Alves/ R Leonor Barbosa Rodrigues",-23.496239,-46.666940
500005039,"R. José Soriano De Souza, 141","Ref.: R Antonio Vera Cruz/ R Antonio De Freitas Borges",-23.495032,-46.667797
500005062,"Av. Dep. Emílio Carlos, 586","Ref.: R Doutor Joao B Liporoni/ R Doutor Moraes Dantas",-23.500292,-46.673953
500005063,"Av. Dep. Emílio Carlos, 521","Ref.: R Doutor Joao B Liporoni/ R Jose Kileber",-23.500057,-46.674657
500017232,"Av. João Dos Santos Abreu, 1073","Ref.: R Joaquim Afonso De Souza/ R Joao Pedro Campagnolo",-23.483218,-46.663284
500017247,"Av. Clavasio Alves Da Silva, 339","Ref.: R. Miguel Bernal",-23.500850,-46.678285
500017248,"Av. Clavasio Alves Da Silva, 448","Ref.: R Jose Kileber/ R Antonio Miguel",-23.499533,-46.677772
500017249,"Av. Clavasio Alves Da Silva, 511","Ref.: R Jose Kileber/ R Osvaldo Casella",-23.499187,-46.677757
500017251,"Av. Clavasio Alves Da Silva, 777","Ref.: Av Dep. Emilio Carlos/ R Alvaro Silva",-23.497065,-46.677336
510001529,"Av. Parada Pinto, 2204","Ref.: R Elza Guimaraes/ R Domingos Jose Sapienza",-23.470571,-46.649599
510001532,"Av. Parada Pinto, 2708","Ref.: R Rita De Cassia Duarte/ Av Ultramarino",-23.469354,-46.645231
510001533,"Av. Parada Pinto, 2735","Ref.: R Casa Ilha Da Madeira/ Av Ultramarino",-23.469163,-46.644891
510001534,"Av. Parada Pinto","Ref.: R Casa Ilha Da Madeira/ R Padre Corino Sani",-23.468274,-46.643520
510001535,"Av. Parada Pinto","Ref.: R Padre Corino Sani/ R Casa Ilha Da Madeira",-23.467194,-46.642145
510001536,"Av. Parada Pinto, 3002","Ref.: R Casa Ilha Da Madeira/ R Padre Corino Sani",-23.467081,-46.641650
510001537,"Av. Parada Pinto","Ref.: R Alcides Godoi/ R Salvador Tolezano",-23.466483,-46.639333
510001538,"Av. Parada Pinto, 3420","Ref.: R Salvador Tolezano/ R Alcides Godoi",-23.466442,-46.638603
510001539,"Av. Parada Pinto, 3670","Ref.: R Alcides Godoi/ R Carioba",-23.465894,-46.636926
510001540,"Av. Parada Pinto","Ref.: R Carioba/ R Alcides Godoi",-23.465743,-46.636711
510001541,"R. Tomé Afonso De Moura","Ref.: R Canoinhas/ Av Sta Ines",-23.464366,-46.637117
510001542,"R. Tomé Afonso De Moura, 302","Ref.: R Aperema",-23.463757,-46.639534
510001543,"R. Tomé Afonso De Moura","Ref.: Tr Giacomo Macari/ R Aperema",-23.463590,-46.640158
510001544,"R. Tomé Afonso De Moura","Ref.: Tr Giacomo Macari/ R Camilo Batista",-23.463385,-46.640579
510001545,"R. Tomé Afonso De Moura, 537","Ref.: R Maria Amelia Monteiro/ R Trajano De Morais",-23.463340,-46.641719
510001546,"Av. Sta. Inês","Ref.: R Tome Afonso De Moura/ R Carioba",-23.464190,-46.636904
510001547,"Av. Sta. Inês","Ref.: R Tome Afonso De Moura/ R Carioba",-23.463997,-46.636887
510001548,"Av. Sta. Inês","Ref.: R Louredo Da Serra/ Est Horto Florestal",-23.461402,-46.639481
510001549,"Av. Sta. Inês, 2814","Ref.: R Maria Amelia Monteiro/ R Louredo Da Serra",-23.461281,-46.639690
510001552,"Av. Sta. Inês","Ref.: R Aureliano Da Silva Rosario/ R Paulo Diniz Fraga",-23.459888,-46.644623
510001553,"Av. José Da Rocha Viana, 570","Ref.: R Augusto Dos Santos/ R Itabira",-23.456843,-46.648357
510001554,"Av. José Da Rocha Viana, 517","Ref.: R Doutor Joao Batista Pinto/ Pc Nivaldo Delsasse",-23.457041,-46.647959
510001555,"Av. José Da Rocha Viana, 280","Ref.: R Itabira/ R Carlos Balestini",-23.457461,-46.645712
510001557,"Pça. Henrique Medeiros Ref.: R Raul Bispo Dos Santos/ Largo Henrique Medeiros","",-23.457929,-46.642924
510001559,"R. Raul Bispo Dos Santos","Ref.: R Acalanto/ R Alvaro Carlos Leal",-23.457616,-46.642602
510001562,"R. Sandoval De Almeida Lima","Ref.: R Raul Bispo Dos Santos/ Av Jose Da Rocha Viana",-23.457352,-46.643837
510001563,"R. Sandoval De Almeida Lima","Ref.: R Raul Bispo Dos Santos/ Av Jose Da Rocha Viana",-23.457745,-46.643928
510001564,"R. Raul Bispo Dos Santos, 255","Ref.: R Raul Bispo Dos Santos/ R Delmar Soares",-23.455999,-46.643510
510001565,"R. Raul Bispo Dos Santos, 276","Ref.: R Delmar Soares/ R Raul Bispo Dos Santos",-23.455836,-46.643410
510001566,"R. Raul Bispo Dos Santos, 486","Ref.: R Itabira/ R Raul Bispo Dos Santos",-23.454073,-46.643654
510001567,"R. Raul Bispo Dos Santos, 501","Ref.: R Raul Bispo Dos Santos/ R Itabira",-23.453999,-46.643750
510001568,"R. Itabira, 401","Ref.: R Raul Bispo Dos Santos/ R Rafael Alves Casaes",-23.453934,-46.645048
510001569,"R. Itabira, 221","Ref.: R Jose De Paula Ferreira/ Av Jose Da Rocha Viana",-23.456218,-46.645611
510001570,"R. Itabira","Ref.: Av Jose Da Rocha Viana/ R Jose De Paula Ferreira",-23.456367,-46.645617
510001590,"Av. Cons. Moreira De Barros, 4355","Ref.: Av Parada Pinto/ R Torre Da Boa Viagem",-23.471961,-46.650962
510001591,"Av. Cons. Moreira De Barros, 4288","Ref.: R Custodio Vieira/ R Torre Da Boa Viagem",-23.472208,-46.650598
510001592,"R. Friburgo, 320","Ref.: R Doutor Viriato Carneiro Lopes/ Tr Doutor Trajano Pupo Netto",-23.475127,-46.648504
510001593,"R. Friburgo, 285","Ref.: R Maria Freitas",-23.475508,-46.648276
510001594,"Av. Adolfo Coelho, 296","Ref.: R Rubens Santoro/ R Professor Salomao Abdalla Sobrinho",-23.474501,-46.645829
510001595,"Av. Adolfo Coelho, 591","Ref.: R Rubens Santoro/ R Professor Salomao Abdalla Sobrinho",-23.471966,-46.646529
510001596,"Av. Filipe Lobo, 121","Ref.: Av Lauzane Paulista/ Av Adolfo Coelho",-23.470324,-46.647620
510001597,"Av. Lauzane Paulista, 321","Ref.: R Rubens Santoro/ R Tavannes",-23.473135,-46.647362
510001598,"R. Valorbe, 451","Ref.: R Trinta E Um De Outubro/ Av Adolfo Coelho",-23.475013,-46.645216
510001599,"R. Valorbe, 364","Ref.: Av Coronel Manuel Py/ R Professor Joao Caldas De Andrade",-23.474850,-46.644396
510001602,"Av. Direitos Humanos, 50","Ref.: R Figueira Da Foz/ R Santo Abilio",-23.486427,-46.652288
510001603,"Av. Direitos Humanos, 41","Ref.: Av Imirim/ R Santo Abilio",-23.486041,-46.652167
510001604,"Av. Direitos Humanos","Ref.: R Joao Pereira Themudo/ R Amaro Alves Tenorio",-23.484509,-46.650692
510001605,"Av. Direitos Humanos, 659","Ref.: R Miguel De Almeida/ R Carlos Fonseca Da Silva",-23.483815,-46.650093
510001607,"R. Catello Rafaele Izzo, 21","Ref.: Av Coronel Manuel Py/ R Catello Rafaele Izzo",-23.471459,-46.645657
510001608,"R. Frauenfeld, 31","Ref.: R Herison/ R Rosa Damascena",-23.474175,-46.642743
510001609,"R. Frauenfeld, 211","Ref.: R Jose Telles Da Conceicao/ R Wolfgang Amadeus Mozart",-23.472891,-46.641865
510001610,"R. Frauenfeld","Ref.: R Yvorne/ R Wolfgang Amadeus Mozart",-23.472473,-46.641666
510001611,"R. Yvorne, 145","Ref.: R Liestal/ R Doutor Adib Zaidam Addad",-23.472056,-46.642782
510001612,"R. João Burjakian, 351","Ref.: R Valorbe/ R Elvira Silva",-23.474961,-46.643116
510001613,"R. João Burjakian, 351","Ref.: R Orlando Pelegrino/r Elvira Silva",-23.475071,-46.643209
510001614,"R. João Burjakian, 59","Ref.: R Doutor Angelo Cogliati/ R Isabel Maria Garcia Parra",-23.476469,-46.644234
510001615,"Av. Dr. Francisco Ranieri, 1006","Ref.: R Friburgo/ Av Basileia",-23.476605,-46.645689
510001662,"Av. Dr. Francisco Ranieri, 749","Ref.: R Isabel Maria Garcia Parra/ R Lacerda Marques",-23.477833,-46.645079
510001663,"R. Lacerda Marques, 724","Ref.: Av Doutor Francisco Ranieri/ R Valorbe",-23.476370,-46.642140
510001664,"R. Lacerda Marques, 805","Ref.: R Lacerda Marques/ R Doutor Paulo Meirelles",-23.475927,-46.641472
510001665,"R. Lacerda Marques","Ref.: Tr Preciosa/ R Lacerda Marques",-23.474803,-46.639569
510001666,"Av. Ultramarino","Ref.: R Lacerda Marques/ Av Direitos Humanos",-23.475146,-46.638937
510001667,"Av. Ultramarino","Ref.: Av Direitos Humanos/ R Salvador Pela",-23.475042,-46.638946
510001668,"Av. Ultramarino, 500","Ref.: Tr Cadimas/ Tr Lida Borelli",-23.473185,-46.639886
510001669,"Av. Ultramarino, 491","Ref.: R Ouchi/ Tr Cadimas",-23.473255,-46.639885
510001670,"Av. Ultramarino, 809","Ref.: Rua Liestal",-23.471168,-46.641775
510001671,"Av. Ultramarino, 900","Ref.: R Liestal/ R Herison",-23.471008,-46.642696
510001672,"Av. Ultramarino, 1049","Ref.: R Casa Ilha Da Madeira/ R Herison",-23.470647,-46.644256
510001673,"Av. Ultramarino, 1160","Ref.: R Casa Ilha Da Madeira/ Av Parada Pinto",-23.469498,-46.644877
510001674,"Av. Sta. Inês, 881","Ref.: R Capitao Joao Noronha/ R Judith Zumkeller",-23.471977,-46.630122
510001676,"Av. Direitos Humanos, 860","Ref.: R Sebastiao Fernandes Preto/ R Conselheiro Moreira De Barros",-23.483048,-46.648596
510001677,"Av. Direitos Humanos, 949","Ref.: R Conselheiro Moreira De Barros/ R Sebastiao Fernandes Preto",-23.482437,-46.647829
510001678,"Av. Direitos Humanos, 1053","Ref.: R Edite Emerson/ R Conselheiro Moreira De Barros",-23.481947,-46.647263
510001679,"Av. Direitos Humanos","Ref.: R Conselheiro Moreira De Barros/ Av Doutor Francisco Ranieri",-23.478826,-46.644542
510001680,"Av. Direitos Humanos","Ref.: Av Doutor Francisco Ranieri/ R Alberto Savoy",-23.478220,-46.644195
510001681,"Av. Direitos Humanos, 1850","Ref.: Tr Bruno Braglia/ R Alberto Savoy",-23.476754,-46.641331
510001682,"Av. Direitos Humanos","Ref.: Av Ultramarino/ R Lydio Porto",-23.475512,-46.638800
510001683,"Av. Direitos Humanos","Ref.: R Dos Curios/ Av Ultramarino",-23.475423,-46.638932
510001684,"Av. Direitos Humanos, 2528","Ref.: Tr Germano Linde/ Av Zumkeller",-23.473576,-46.635995
510001685,"Av. Direitos Humanos, 2561","Ref.: Av Zumkeller/ Tr Germano Linde",-23.473357,-46.635705
510001686,"Av. Direitos Humanos, 2782","Ref.: Rua Gen José De Almeida Botelho",-23.471523,-46.634377
510001687,"R. Gen. José De Almeida Botelho","Ref.: Av. Direitos Humanos",-23.471458,-46.634699
510001688,"R. Manoel Antônio Torres","R. Manoel Antônio Torres Ref.: Av Direitos Humanos/ R Judith Zumkeller",-23.471882,-46.634571
510001689,"R. Gen. José De Almeida Botelho","Ref.: Rua Celina Guinle Paula Machado",-23.471116,-46.636256
510001690,"R. Gen. José De Almeida Botelho","Ref.: R Celina Guinle Paula Machado/ Pc Doutor Policarpo De Magalhaes Viotti",-23.471179,-46.636313
510001691,"Pça. Policarpo De Magalhães Viotti","Ref.: Pc Doutor Policarpo De Magalhaes Viotti/ Av Zumkeller",-23.471647,-46.636921
510001692,"Av. Zunkeller, 749","Ref.: R Judith Zumkeller/ R Celia Caruso",-23.473813,-46.637000
510001693,"Av. Zunkeller, 702","Ref.: R Celia Caruso/ R Judith Zumkeller",-23.473836,-46.636891
510001694,"Av. Zunkeller, 510","Ref.: R Alvaro Gomes/ R Jose Dantas Magalhaes Gloria",-23.475222,-46.635276
510001695,"Av. Zunkeller, 461","Ref.: R Jose Dantas Magalhaes Gloria/ R Alvaro Gomes",-23.475381,-46.635050
510001696,"Av. Zunkeller, 251","Ref.: Av Do Guaca/ R Ponta Grossa",-23.476791,-46.633776
510001697,"Av. Zunkeller, 234","Ref.: R Ponta Grossa/ Av Do Guaca",-23.476960,-46.633610
510001698,"R. Voluntários Da Pátria, 4866","Ref.: R Jacarapinima/ R Sousa Lopes",-23.479190,-46.632559
510001699,"R. Voluntários Da Pátria, 4873","Ref.: R Professor Jose Pardelli/ R Jacarapinima",-23.479368,-46.632621
510001700,"R. Voluntários Da Pátria, 4545","Ref.: Rua Helena Do Sacramento",-23.482482,-46.631963
510001701,"R. Voluntários Da Pátria, 4580","Ref.: Av Eng. Caetano Alvares/ R Prf. Valerio Giuli",-23.482286,-46.631945
510001718,"R. Larival Gea Sanches","Ref.: Av Agua Fria/ R Antonio Campelo",-23.481508,-46.622243
510001719,"R. Larival Gea Sanches, 258","Ref.: R Peres Junior/ R Dutra E Melo",-23.480172,-46.623884
510001720,"R. Larival Gea Sanches, 574","Ref.: Av Dr. Meireles Reis/ R Da. Olimpia Zamiti Mammana",-23.479633,-46.626797
510001721,"Av. Dr. Meireles Reis","Ref.: R Inacio Mammana/ Av Dr. Meireles Reis",-23.479592,-46.627010
510001722,"R. Inácio Mammana, 234","Ref.: Pc Da. Joana/ Pc Joaquim Lobo",-23.477601,-46.626708
510001723,"R. Inácio Mammana, 257","Ref.: Pc Joaquim Lobo/ Pc Da. Joana",-23.477363,-46.626701
510001725,"R. Inácio Mammana, 723","Ref.: R Daniel Maitini/ Tv Flavio Januario Benguela",-23.473334,-46.625864
510001726,"R. Daniel Maitini, 545","Ref.: R Joao De Laet/ R Inacio Mammana",-23.474338,-46.625059
510001727,"R. Daniel Maitini","Ref.: R Antonio Moreira Garcia/ R Daniel Maitini",-23.474498,-46.624900
510001728,"R. Daniel Maitini, 434","Ref.: R Albertina Vieira Da Silva Gordo/ R Joao De Laet",-23.475712,-46.623161
510001729,"Pça. Rufus King Lane, 40","Ref.: R Rufus King Lane/ Tv Elza",-23.478473,-46.623332
510001731,"Av. Eng. Caetano Alvares","Ref.: Pc Rubens Fiorani/ R Voluntarios Da Patria",-23.482269,-46.630160
510001732,"Av. Eng. Caetano Alvares","Ref.: Pc Rubens Fiorani/ R Voluntarios Da Patria",-23.482037,-46.629942
510001736,"R. Gen. Nestor Passos","Ref.: R Manuel Lages/ R Andre Domingues",-23.479148,-46.628971
510001737,"R. Gen. Nestor Passos","Ref.: R Fulvio Morganti/ Av Dr. Meireles Reis",-23.479102,-46.628786
510001738,"Av. Eng. Caetano Alvares, 6451","Ref.: R Francisco Ferreira Da Silva/ Av Dr. Meireles Reis",-23.479693,-46.628570
510001739,"Av. Eng. Caetano Alvares, 6129","Ref.: Pc Rubens Fiorani/ R Voluntarios Da Patria",-23.482235,-46.630471
510001740,"R. André Domingues","Ref.: R Anapolis/ R General Nestor Passos",-23.478890,-46.629898
510001741,"R. André Domingues","Ref.: Pc Artur Pederzoli/ R Anapolis",-23.478434,-46.631650
510001742,"Av. Sta. Inês, 281","Ref.: R Engenheiro Jean Buff/ R Professor Jose Pardelli",-23.476659,-46.631964
510001743,"Av. Sta. Inês, 300","Ref.: R Professor Jose Pardelli/ R Engenheiro Jean Buff",-23.476492,-46.631889
510001744,"Av. Sta. Inês, 480","Ref.: R Engenheiro Jean Buff/ R Angelo Ricchiutti",-23.474964,-46.631155
510001745,"Av. Sta. Inês, 509","Ref.: R Angelo Ricchiutti/ R Engenheiro Jean Buff",-23.474622,-46.631044
510001746,"Av. Sta. Inês, 740","Ref.: Av Alfredo Zunkeller/ R Judith Zumkeller",-23.473140,-46.630434
510001913,"Av. Sta. Inês, 1875","Ref.: R Ivolandia/ R Branca Raposo",-23.464978,-46.633589
510001916,"Av. Sta. Inês, 1154","Ref.: R Srg. Advincola/ R Srg. Joao Joaquim Dias",-23.469684,-46.630480
510001917,"Av. Sta. Inês, 1175","Ref.: R Srg. Joao Joaquim Dias/ R Srg. Advincola",-23.469917,-46.630449
510001918,"Av. Sta. Inês, 948","Ref.: Rua Dr José Luiz Guimarães",-23.471457,-46.629804
510001919,"Av. Cons. Moreira De Barros, 3997","Ref.: R Friburgo/ R Franklin Do Amaral",-23.474689,-46.649896
510001920,"Av. Cons. Moreira De Barros, 3912","Ref.: Av Joao Pessoa/ R Friburgo",-23.475378,-46.650129
510001921,"Av. Cons. Moreira De Barros, 3776","Ref.: R Soares Dos Reis/ Tv Antonio De Gouveia",-23.476634,-46.650433
510001923,"Av. Cons. Moreira De Barros, 3561","Ref.: R Porteira Do Pinhal/ R Ribeirao Do Salto",-23.478383,-46.650831
510001924,"Av. Cons. Moreira De Barros, 3564","Ref.: Av Basileia/ R Porteira Do Pinhal",-23.478416,-46.650761
510001925,"Av. Cons. Moreira De Barros, 3545","Ref.: R Porteira Do Pinhal/ R Ribeirao Do Salto",-23.478550,-46.650869
510001926,"R. Rozo Lagoa, 238","Ref.: R Rodrigues Alvarenga/ R Quirinopolis",-23.482122,-46.652789
510001927,"R. Rozo Lagoa, 229","Ref.: R Rodrigues Alvarenga/ R Quirinopolis",-23.482302,-46.652806
510001928,"R. Rozo Lagoa, 31","Ref.: R Quirinopolis/ R Rodrigues Alvarenga",-23.483527,-46.651435
510001929,"R. Rozo Lagoa","Ref.: R Carlos Fonseca Da Silva/ R Rodrigues Alvarenga",-23.483890,-46.651063
510001930,"Av. Cons. Moreira De Barros, 3250","Ref.: R Manuel Aguilar/ R Paratei",-23.480468,-46.649022
510001931,"Av. Cons. Moreira De Barros","Ref.: R Manoel De Santana/ R Paratei",-23.480233,-46.649618
510001932,"Av. Ultramarino, 107","Ref.: R Luciano Freire/ R Emigdio Carbonari",-23.475997,-46.637459
510001933,"Av. Ultramarino, 78","Ref.: R Luciano Freire/ V-ped Guaracoba",-23.476139,-46.637177
510001934,"R. Iris Leonor, 189","Ref.: Av Ultramarino/ R Odivelas",-23.476779,-46.636377
510001935,"R. Iris Leonor","Ref.: R Jose Jeronimo Vasconcelos/ R Odivelas",-23.476796,-46.635724
510001937,"R. Salvador Tolezano, 164","Ref.: R Dr. Domingos Guedes Cabral/ R Mussa Kuraien",-23.470173,-46.637590
510001938,"R. Salvador Tolezano, 356","Ref.: R Salvador Tolezano/ R Prof Hernani Cidade",-23.469066,-46.638629
510001939,"R. Salvador Tolezano, 379","Ref.: R Prof Hernani Cidade/ R Dr. Domingos Guedes Cabral",-23.468828,-46.638781
510001940,"R. Salvador Tolezano, 555","Ref.: R Pe. Corino Sani/ R Joao De Loana",-23.467258,-46.639255
510001941,"R. Salvador Tolezano","Ref.: R Pe. Corino Sani/ R Joao De Loana",-23.467000,-46.639487
510001942,"Av. Do Guacá","Ref.: R Alice Blanche/ R Elvis Presley",-23.477734,-46.635901
510001943,"Av. Do Guacá","Ref.: Av Do Guaca/ R Elvis Presley",-23.477840,-46.635790
510001944,"Av. Do Guacá, 777","Ref.: R Cel. Joaquim Ferreira De Souza/ R Antonio Ferreira Da Silva",-23.479245,-46.637912
510001945,"Av. Do Guacá, 589","Ref.: Rua Valentim De Almeida",-23.480742,-46.638702
510001946,"Av. Do Guacá, 550","Ref.: R Gregorio Lopes/ R Benjamin Ferreira",-23.480910,-46.638763
510001947,"Av. Do Guacá","Ref.: R Dr. Jose Talarico/ R Plinio Colas",-23.481226,-46.639805
510001948,"Av. Do Guacá, 394","Ref.: R Dr. Jose Talarico/ Av Guaca",-23.481392,-46.640337
510001949,"Av. Do Guacá, 192","Ref.: R Santos Pacheco/ Tv Eduardo Arias",-23.482725,-46.641075
510001950,"Av. Do Guacá, 141","Ref.: Tv Eduardo Arias/ R Santos Pacheco",-23.482862,-46.641399
510001951,"Av. Dr. Francisco Ranieri, 202","Ref.: R Bartolomeu Diniz/ R Filipe Da Silva",-23.482071,-46.642846
510001952,"Av. Dr. Francisco Ranieri, 255","Ref.: R Angelina Cassaro Palma/ R Bartolomeu Diniz",-23.481692,-46.642983
510001954,"Av. Dr. Francisco Ranieri","Ref.: R Archimedes De Nardi/ R Alberto Savoy",-23.479498,-46.643721
510001955,"Av. Cons. Moreira De Barros, 2843","Ref.: R Prfa. Romilde Nogueira De Sa/ Av Direitos Humanos",-23.482662,-46.646605
510001956,"Av. Cons. Moreira De Barros, 2992","Ref.: R Prfa. Romilde Nogueira De Sa/ Av Direitos Humanos",-23.482322,-46.647024
510001957,"R. Ramal Dos Menezes, 625","Ref.: R Rab. Zalman Zingerevitz/ R Refontoura",-23.484764,-46.646355
510001958,"R. Ramal Dos Menezes, 606","Ref.: R Rab. Zalman Zingerevitz/ Tv Fausto Toledo",-23.484914,-46.646338
510001959,"R. Ramal Dos Menezes, 427","Ref.: Tv Gaviao/ R Rodolfo Marin",-23.485770,-46.644916
510001960,"R. Ramal Dos Menezes, 235","Ref.: R Augusto Rocha/ R Alceu De Almeida Santos",-23.485645,-46.643244
510001961,"R. Ramal Dos Menezes, 206","Ref.: R Guilhermina/ R Alceu De Almeida Santos",-23.485673,-46.643030
510001962,"R. Ramal Dos Menezes, 85","Ref.: R Joaquim Simoes/r Maria De Jesus Simoes",-23.485478,-46.642039
510001963,"R. Ramal Dos Menezes, 58","Ref.: R Joaquim Simoes/ Av Cnso. Moreira De Barros",-23.485298,-46.641762
510001964,"Av. Cons. Moreira De Barros, 2369","Ref.: Av Dr. Francisco Ranieri/ R Prf. Aloisio De Castro",-23.484332,-46.642024
510001965,"Av. Cons. Moreira De Barros, 2516","Ref.: R Guilhermina/ Av Dr. Francisco Ranieri",-23.483692,-46.643348
510001966,"Av. Cons. Moreira De Barros, 2523","Ref.: R Guilhermina/ Av Dr. Francisco Ranieri",-23.483789,-46.643497
510001967,"Av. Cons. Moreira De Barros, 2095","Ref.: R Maria De Jesus Simoes/ Av. Eng.caetano Alvares - Extra Supermercado",-23.486090,-46.640411
510001968,"Av. Cons. Moreira De Barros, 2126","Ref.: R Francisco Bruno/ R Maria De Jesus Simoes",-23.485771,-46.640564
510002074,"Av. Eng. Caetano Alvares, 5571","Ref.: R Macedo Bitencourt/ R Nabuco De Araujo",-23.483180,-46.635944
510002075,"Av. Eng. Caetano Alvares, 5379","Ref.: R Francisco Bruno/ Av Cnso. Moreira De Barros",-23.484835,-46.637694
510002076,"Av. Eng. Caetano Alvares, 4933","Ref.: Av Cnso. Moreira De Barros/ R Alceu De Almeida Santos",-23.486554,-46.640975
510002077,"Av. Eng. Caetano Alvares, 4645","Ref.: R Augusto Rocha/ Tv Gaviao",-23.486650,-46.643508
510002078,"Av. Eng. Caetano Alvares, 4307","Ref.: R Rodolfo Marin/ R Carlos Rocha",-23.487220,-46.646729
510002079,"Av. Eng. Caetano Alvares, 3999","Ref.: R Neco Nunes/ R Moreira",-23.488247,-46.649559
510002142,"Av. Eng. Caetano Alvares, 5680","Ref.: R Jardinesia/ R Pelegrino",-23.483189,-46.634781
510004069,"R. Do Horto","Ref.: Av Vicente Jose De Carvalho/ R Carlos Da Silva Lacaz",-23.459293,-46.633216
510004070,"R. Do Horto, 885","Ref.: Psg Bravox/ R Angelo Capricho",-23.460076,-46.630522
510005068,"Av. Imirim, 2214","Ref.: R Fortunato Minozzi/ R Jeronimo Queiroz",-23.487535,-46.652401
